id,type,title,area_m2,rooms,floor,price_zl,price_per_m2,street,district,city,project,lat,lon,dist_km,dist_tram,tram_name,drive_tram_km,drive_tram_name,drive_rail_km,drive_rail_name,drive_ratusz_km,url
68196077,dom,✅4 pokoje +salon/działka 400 m2 ✅,120,4,,832200,6935,,Wiry,Wiry,,52.32374,16.8563,10.8,6.34,Dębiec PKM,6.77,Dębiec PKM,4.16,Luboń koło Poznania,11.95,https://www.otodom.pl/pl/oferta/4-pokoje-salon-dzialka-400-m2-ID4C8UJ
68001577,mieszkanie,Grunwald Park | mieszkanie 4-pok. | 8G_12,84.15,4,2,833085,9900,ul. Wieruszowska,Junikowo,Poznań,Grunwald Park,52.38208,16.84141,6.9,0.37,Cmentarna,1.08,Cmentarna,4.6,Poznań Górczyn,9.03,https://www.otodom.pl/pl/oferta/grunwald-park-mieszkanie-4-pok-8g-12-ID4BkjD
68125120,mieszkanie,Super cena!!! Przestronne mieszkanie na Polance,104.42,4,0,835256,7999,ul. Katowicka,Łacina,Poznań,,52.39989,16.9655,2.4,0.4,Polanka,0.9,Polanka,1.67,Maltanka,4.39,https://www.otodom.pl/pl/oferta/super-cena-przestronne-mieszkanie-na-polance-ID4BQsg
68125170,mieszkanie,Mieszkanie nad poznańską Maltą,104.42,4,0,835256,7999,ul. Katowicka,Łacina,Poznań,,52.39968,16.96713,2.5,0.45,Polanka,0.95,Polanka,1.72,Maltanka,4.44,https://www.otodom.pl/pl/oferta/mieszkanie-nad-poznanska-malta-ID4BQt4
67848194,mieszkanie,Nowa cena!!! Atrakcyjne mieszkanie nad Maltą,104.42,4,0,835256,7999,ul. Katowicka,Łacina,Poznań,,52.40068,16.96249,2.1,0.43,Polanka,0.44,Polanka,1.42,Maltanka,4.15,https://www.otodom.pl/pl/oferta/nowa-cena-atrakcyjne-mieszkanie-nad-malta-ID4AGpI
65204709,mieszkanie,Grunwald Park | mieszkanie 4-pok. | 8J_8,84.52,4,1,836748,9900,ul. Wieruszowska,Junikowo,Poznań,Grunwald Park,52.38208,16.84141,6.9,0.37,Cmentarna,1.08,Cmentarna,4.6,Poznań Górczyn,9.03,https://www.otodom.pl/pl/oferta/grunwald-park-mieszkanie-4-pok-8j-8-ID4pAIR
67781826,mieszkanie,Nowoczesna inwestycja w świetnej lokalizacji - kom,81.45,4,1,838931.74,10300,Unii Lubelskiej,Żegrze,Poznań,,52.37277,16.95132,4.1,0.1,Unii Lubelskiej,0.09,Unii Lubelskiej,2.85,Poznań Starołęka,6.17,https://www.otodom.pl/pl/oferta/nowoczesna-inwestycja-w-swietnej-lokalizacji-kom-ID4Ap9g
68015749,dom,Bliźniak 92 mkw z ogrodem na Szczepankowie -nowa inwestycja,92.43,5,,839000,9077,Taneczna,Spławie,Poznań,,52.3495,17.02101,8.8,3.82,Franowo,6.32,Szwedzka,4.96,Poznań Krzesiny,10.62,https://www.otodom.pl/pl/oferta/blizniak-92-mkw-z-ogrodem-na-szczepankowie-nowa-inwestycja-ID4Bo0d
66317733,dom,"OSTATNI DOM! WYSOKI STANDARD!5 pokoi, Działka 415m2…",105,5,,839000,7990,ul. Bliska,Rabowice,Rabowice,,52.39077,17.1187,12.7,8.06,Franowo,10.27,Mogileńska,3.81,Swarzędz,15.01,https://www.otodom.pl/pl/oferta/ostatni-dom-wysoki-standard-5-pokoi-dzialka-415m2-ID4uggR
66731591,dom,OKTAWA - Wyjątkowe domy pod Poznaniem,105.41,5,,839000,7959,Topazowa 17,Konarzewo,Konarzewo,,52.34381,16.71622,16.4,9.18,Junikowo,16.87,Rondo Skubiszewskiego,6.16,Palędzie,22.76,https://www.otodom.pl/pl/oferta/oktawa-wyjatkowe-domy-pod-poznaniem-ID4wZWZ
66680254,dom,"Kameralne osiedle pod Poznaniem, nowe segmenty",93,4,,839000,9022,,Jelonek,Jelonek,,52.48322,16.8584,9.8,4.53,Os. Sobieskiego,5.83,Os. Sobieskiego,2.32,Złotniki,10.97,https://www.otodom.pl/pl/oferta/kameralne-osiedle-pod-poznaniem-nowe-segmenty-ID4wMzY
67954734,dom,Nowoczesny Dom 5 pokoi + garaż | Spokojna Okolica | 0% PROWIZJI,122.21,5,,839000,6865,,Tarnowo Podgórne,Tarnowo Podgórne,,52.44947,16.67143,18.4,13.27,Junikowo,17.8,Cmentarna,15.52,Kiekrz,21.77,https://www.otodom.pl/pl/oferta/nowoczesny-dom-5-pokoi-garaz-spokojna-okolica-0-prowizji-ID4B886
65446973,dom,DOM 152m2 !! Wysoki STANDARD !!,152,6,,840000,5526,,Kórnik,Kórnik,,52.24811,17.08378,20.5,15.87,Franowo,18.58,Szwedzka,7.26,Gądki,22.88,https://www.otodom.pl/pl/oferta/dom-152m2-wysoki-standard-ID4qBKl
64775359,dom,"Gotowe - Nowa inwestycja, kameralne osiedle",140,5,,840000,6000,Dożynkowa,Gortatowo,Swarzędz,,52.42962,17.11302,12.4,7.79,Miłostowo,10.32,Mogileńska,4.94,Swarzędz,15.06,https://www.otodom.pl/pl/oferta/gotowe-nowa-inwestycja-kameralne-osiedle-ID4nN1R
68140840,mieszkanie,Wielki SALON | Dwustronne | Łaź+WC | Garderoba | Umów się i obejrzyj!,82.9,3,3,849000,10241,,Winogrady,Poznań,,52.43603,16.94871,3.2,0.11,Włodarska,0.21,Włodarska,3.06,Poznań Wschód,4.48,https://www.otodom.pl/pl/oferta/wielki-salon-dwustronne-laz-wc-garderoba-umow-sie-i-obejrzyj-ID4BUxO
67927694,mieszkanie,Dom z dużym ogrodem- wykończony pod klucz!,93.2,4,0,849000,9109,ul. Boczna,Komorniki,Komorniki,,52.32957,17.12792,15.8,10.38,Franowo,17.31,Szwedzka,12.19,Pierzchno,21.61,https://www.otodom.pl/pl/oferta/dom-z-duzym-ogrodem-wykonczony-pod-klucz-ID4B15Y
67879229,dom,Bezpośrednio | bliźniak 115 m² | działka 512 m² | 15 min do Poznania,115,4,,849000,7383,Olszynowa,Rokietnica,Rokietnica,,52.51359,16.74704,17.2,12.78,Os. Sobieskiego,16.29,Os. Sobieskiego,2.38,Rokietnica,24.7,https://www.otodom.pl/pl/oferta/bezposrednio-blizniak-115-m-dzialka-512-m-15-min-do-poznania-ID4AOuh
68014375,dom,Nowoczesny Dom w Podwyższonym Stanie Deweloperskim,93,4,,849000,9129,,Jelonek,Jelonek,,52.48391,16.85792,9.8,4.59,Os. Sobieskiego,5.89,Os. Sobieskiego,2.19,Złotniki,11.03,https://www.otodom.pl/pl/oferta/nowoczesny-dom-w-podwyzszonym-stanie-deweloperskim-ID4BnE3
68138363,dom,"Ultranowoczesny dom z garażem, miasto Stęszew, standard PREMIUM 139 m2",139,5,,849000,6108,ul. Kwiatowa,Stęszew,Stęszew,,52.28611,16.68288,21.8,14.97,Junikowo,18.83,Cmentarna,2.51,Stęszew,31.82,https://www.otodom.pl/pl/oferta/ultranowoczesny-dom-z-garazem-miasto-steszew-standard-premium-139-m2-ID4BTTR
67545233,dom,Dom pod Poznaniem. Wysoki Standard budowy! PIERWSZY LOKAL TANIEJ !,121,6,,849000,7017,ul. Pogodna,Głuchowo,Głuchowo,,52.34841,16.77379,12.7,5.69,Junikowo,7.68,Cmentarna,4.79,Palędzie,15.88,https://www.otodom.pl/pl/oferta/dom-pod-poznaniem-wysoki-standard-budowy-pierwszy-lokal-taniej-ID4zpBf
67874373,dom,"Dom Rokietnica 126,06 m2 Nowość",126.06,4,,849000,6735,ul. Senna,Rokietnica,Rokietnica,,52.5102,16.76432,16.1,11.56,Os. Sobieskiego,15.53,Os. Sobieskiego,1.51,Rokietnica,24.59,https://www.otodom.pl/pl/oferta/dom-rokietnica-126-06-m2-nowosc-ID4ANdX
67848387,dom,Dom z dużym ogrodem- wykończony pod klucz!,93.2,4,,849000,9109,ul. Boczna,Komorniki,Komorniki,,52.32957,17.12792,15.8,10.38,Franowo,17.31,Szwedzka,12.19,Pierzchno,21.61,https://www.otodom.pl/pl/oferta/dom-z-duzym-ogrodem-wykonczony-pod-klucz-ID4AGsP
67878964,mieszkanie,"Dwupoziomowy apartament z dużym balkonem, 6 pokoi, Poznań",117.22,6,1,849900,7250,,Smochowice,Poznań,,52.43748,16.83279,7.6,4.1,Ogrody,4.85,Ogrody,6.99,Kiekrz,9.36,https://www.otodom.pl/pl/oferta/dwupoziomowy-apartament-z-duzym-balkonem-6-pokoi-poznan-ID4AOq0
67927819,mieszkanie,Dwupoziomowe mieszkanie 117m2 w kameralnej okolicy,117.22,5,1,849900,7250,ul. Skarszewska,Smochowice,Poznań,,52.42847,16.82155,7.9,4.35,Ogrody,4.88,Ogrody,7.98,Kiekrz,9.39,https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-117m2-w-kameralnej-okolicy-ID4B17Z
68196074,dom,✅Czapury / Ostatni / Blisko Szkoły/Prawy Wolny ✅,114.45,5,,850000,7427,,Marlewo,Czapury,,52.32168,16.9219,9.7,5.25,Starołęka PKM,6.77,Starołęka PKM,7.44,Poznań Starołęka,12.99,https://www.otodom.pl/pl/oferta/czapury-ostatni-blisko-szkoly-prawy-wolny-ID4C8UG
68156755,dom,NA Sprzedaż Domy Nad Jeziorem październik 2026 r.,105.58,4,,850000,8051,Figowa,Kórnik,Skrzynki,,52.24626,17.08923,20.9,16.2,Franowo,18.7,Szwedzka,7.38,Gądki,23.0,https://www.otodom.pl/pl/oferta/na-sprzedaz-domy-nad-jeziorem-pazdziernik-2026-r-ID4BYGw
67510949,dom,"Nowoczesny dom parterowy 103m–rozwiązania Premium, przestronna działka",103,4,,850000,8252,,Tarnowo Podgórne,Tarnowo Podgórne,,52.45921,16.66758,18.9,14.11,Junikowo,17.26,Cmentarna,14.98,Kiekrz,21.23,https://www.otodom.pl/pl/oferta/nowoczesny-dom-parterowy-103mrozwiazania-premium-przestronna-dzialka-ID4zgGh
68174759,dom,Dom Biskupice okolice Swarzędz Pobiedziska Poznań,120,4,,850000,7083,ul. Baśniowa,Biskupice,Pobiedziska,,52.45911,17.17189,17.1,12.71,Miłostowo,18.04,Mogileńska,8.49,Kobylnica,21.19,https://www.otodom.pl/pl/oferta/dom-biskupice-okolice-swarzedz-pobiedziska-poznan-ID4C3mT
67822354,dom,Gotowy do odbioru/pełne media/atrakcyjna lokalizacja/2 miejsca na auta,99.32,5,,850000,8558,Planetarna,Zalasewo,Swarzędz,,52.38979,17.07325,9.7,5.0,Franowo,7.36,Franowo,2.44,Swarzędz,12.22,https://www.otodom.pl/pl/oferta/gotowy-do-odbioru-pelne-media-atrakcyjna-lokalizacja-2-miejsca-na-auta-ID4AzGV
67988025,dom,REZERWACJA Parterowy bliźniak+dodatk.60m2 na piętrze-betonowy strop,91.4,4,,850000,9300,,Rokietnica,Rokietnica,,52.50454,16.72813,17.6,13.58,Os. Sobieskiego,19.7,Os. Sobieskiego,4.24,Rokietnica,24.62,https://www.otodom.pl/pl/oferta/rezerwacja-parterowy-blizniak-dodatk-60m2-na-pietrze-betonowy-strop-ID4BgN3
67456891,dom,Promno Park_18,102.63,4,,851829,8300,ul.Rzepichy,Promno-Stacja,Promno,Promno Park,52.47224,17.21312,20.2,15.86,Miłostowo,19.68,Mogileńska,10.13,Kobylnica,22.83,https://www.otodom.pl/pl/oferta/promno-park-18-ID4z2Cn
68160272,mieszkanie,Rodzinne M✔ Świetna lokalizacja✔Południowu widok,81,4,2,853000,10531,,Jeżyce,Poznań,,52.41154,16.91456,1.3,0.09,Most Teatralny,0.55,Wielkopolska,2.84,Poznań Główny,2.0,https://www.otodom.pl/pl/oferta/rodzinne-m-swietna-lokalizacjapoludniowu-widok-ID4BZBe
68163550,mieszkanie,"Salon 25m2, łazienka, wc+pralnia❗Opcja Pod Klucz❗️",80.02,4,2,853630,10668,,Ogrody,Poznań,,52.41154,16.91456,1.3,0.09,Most Teatralny,0.55,Wielkopolska,2.84,Poznań Główny,2.0,https://www.otodom.pl/pl/oferta/salon-25m2-lazienka-wc-pralniaopcja-pod-klucz-ID4C0s6
68002615,dom,Nowe duże bliźniaki w podpoznańskim Kiekrzu!,135,5,,855000,6333,ul. Poznańska,Kiekrz,Kiekrz,,52.48841,16.76244,14.6,10.83,Os. Sobieskiego,17.72,Os. Sobieskiego,2.61,Kiekrz,23.28,https://www.otodom.pl/pl/oferta/nowe-duze-blizniaki-w-podpoznanskim-kiekrzu-ID4BkAn
67396810,dom,Dom w Komornikach - Na ulicy Wichrowej,100.82,4,,856970,8500,ul. Leśna,Komorniki,Komorniki,,52.33583,16.80778,11.7,5.62,Junikowo,7.17,Cmentarna,2.8,Szreniawa,13.23,https://www.otodom.pl/pl/oferta/dom-w-komornikach-na-ulicy-wichrowej-ID4yMZk
67639699,dom,Nowoczesny bliźniak z dużym ogrodem | Komorniki | pompa ciepła |,100.82,4,,856970,8500,,Komorniki,Komorniki,,52.33583,16.80778,11.7,5.62,Junikowo,7.17,Cmentarna,2.8,Szreniawa,13.23,https://www.otodom.pl/pl/oferta/nowoczesny-blizniak-z-duzym-ogrodem-komorniki-pompa-ciepla-ID4zOaT
67269355,dom,Osiedle Laurowe 2 w Gruszczynie (II ETAP) - DOMY GOTOWE DO ODBIORU !,128.38,5,,857000,6675,,Gruszczyn,Gruszczyn,,52.43033,17.06265,9.1,4.66,Miłostowo,10.58,Mogileńska,2.67,Kobylnica,15.48,https://www.otodom.pl/pl/oferta/osiedle-laurowe-2-w-gruszczynie-ii-etap-domy-gotowe-do-odbioru-ID4yfPB
68110929,dom,"Nowe osiedle w Gruszczynie, II etap w sprzedaży.",128.38,5,,857000,6675,,Gruszczyn,Gruszczyn,,52.43082,17.0692,9.5,5.07,Miłostowo,9.99,Mogileńska,2.09,Kobylnica,14.89,https://www.otodom.pl/pl/oferta/nowe-osiedle-w-gruszczynie-ii-etap-w-sprzedazy-ID4BMLn
67777572,dom,"Nowe domy, 5 pokoi, 111,35 m2, ul. Wesoła, Tarnowo Podgórne",111.35,5,,859000,7714,ul. Wesoła,Tarnowo Podgórne,Tarnowo Podgórne,,52.45807,16.70256,16.6,12.2,Junikowo,14.82,Cmentarna,12.54,Kiekrz,18.79,https://www.otodom.pl/pl/oferta/nowe-domy-5-pokoi-111-35-m2-ul-wesola-tarnowo-podgorne-ID4Ao2E
67389731,dom,GOTOWY DO ODBIORU!!!BEZPOŚREDNIO!!! BEZ PROWIZJI!!!,127.18,4,,859000,6754,ul. Paprykowa,Paczkowo,Paczkowo,,52.39352,17.16281,15.6,11.01,Miłostowo,12.84,Mogileńska,7.44,Swarzędz,17.58,https://www.otodom.pl/pl/oferta/gotowy-do-odbioru-bezposrednio-bez-prowizji-ID4yL99
68021803,mieszkanie,"Dwupoziomowe na Jasielska w Poznaniu - komfortowe 2,7m na poziom!",86.1,3,5,860139,9990,Jasielska 10C,Podolany,Poznań,,52.45718,16.88339,6.4,2.31,Szymanowskiego,3.0,Lutycka Szpital,6.71,Złotniki,7.65,https://www.otodom.pl/pl/oferta/dwupoziomowe-na-jasielska-w-poznaniu-komfortowe-2-7m-na-poziom-ID4BpzR
66106197,mieszkanie,Svaran | mieszkanie 4-pokojowe | B2.C.5.4,88.96,4,5,862912,9700,,Swarzędz,Swarzędz,Svaran,52.4089,17.08117,10.0,5.32,Miłostowo,7.27,Mogileńska,1.89,Swarzędz,12.01,https://www.otodom.pl/pl/oferta/svaran-mieszkanie-4-pokojowe-b2-c-5-4-ID4tneZ
68195662,dom,"Na sprzedaż bliźniak Poznań, Szczepankowo, Spławie, Krzesiny",91.06,5,,863000,9477,,Szczepankowo,Poznań,,52.35975,17.01966,8.0,2.74,Franowo,5.13,Szwedzka,6.83,Poznań Krzesiny,9.43,https://www.otodom.pl/pl/oferta/na-sprzedaz-blizniak-poznan-szczepankowo-splawie-krzesiny-ID4C8O2
68002916,mieszkanie,4-pokojowe mieszkanie 80m2 + ogródek,80.06,4,0,863044,10780,Mateckiego,Piątkowo,Poznań,Osiedle Mateckiego 4all,52.46281,16.8983,6.5,1.29,Os. Sobieskiego,1.55,Os. Sobieskiego,6.53,Złotniki,7.7,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-80m2-ogrodek-ID4BkFe
96800291600067,mieszkanie,4-pokojowe mieszkanie 80m2 + ogródek,80.06,4,0,863044,10780,Mateckiego,Piątkowo,Poznań,Osiedle Mateckiego 4all,52.46281,16.8983,6.5,1.29,Os. Sobieskiego,1.55,Os. Sobieskiego,6.53,Złotniki,7.7,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-80m2-ogrodek-ID4BkFe
66997174,dom,Stylowe domy w zabudowie bliźniaczej - SPRAWDŹ !,114.87,4,,868876,7564,,Wiry,Wiry,,52.31753,16.85807,11.3,6.89,Dębiec PKM,7.47,Dębiec PKM,4.97,Luboń koło Poznania,12.65,https://www.otodom.pl/pl/oferta/stylowe-domy-w-zabudowie-blizniaczej-sprawdz-ID4x71A
67872211,dom,Nowoczesny dom 130 m² | Dopiewo | ogród | wysoki standard | 870 tys,130,5,,870000,6692,ul. Lipowa,Dopiewo,Dopiewo,,52.36129,16.66407,19.0,11.84,Junikowo,15.13,Cmentarna,8.16,Palędzie,26.68,https://www.otodom.pl/pl/oferta/nowoczesny-dom-130-m-dopiewo-ogrod-wysoki-standard-870-tys-ID4AMF5
66416733,mieszkanie,3-pokojowe mieszkanie 80m2 + loggia Bez Prowizji,80.71,3,2,871668,10800,ul. Piątkowska,Winiary,Poznań,Witosa Park,52.43822,16.90979,3.7,0.17,Lutycka Szpital,1.3,Lutycka Szpital,6.54,Poznań Wschód,5.67,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-80m2-loggia-bez-prowizji-ID4uG1D
67798744,dom,Swarzędz - Rabowice Nowy DOM z garażem 120m2. Działka 400m2,120.51,4,,872000,7236,,Rabowice,Swarzędz,,52.38786,17.11767,12.7,7.96,Franowo,10.83,Mogileńska,4.37,Swarzędz,15.57,https://www.otodom.pl/pl/oferta/swarzedz-rabowice-nowy-dom-z-garazem-120m2-dzialka-400m2-ID4Aty8
68155577,dom,✅W  Centrum Plewisk/ Etap Trzeci/ Działka 366 m2 ✅,99,5,,880000,8889,Bursztynowa,Plewiska,Plewiska,,52.36504,16.79744,10.4,3.27,Junikowo,3.91,Cmentarna,5.74,Palędzie,11.86,https://www.otodom.pl/pl/oferta/w-centrum-plewisk-etap-trzeci-dzialka-366-m2-ID4BYnw
67907361,dom,Nowy dom dwulokalowy 95 m2 +18m2 poddasze Skórzewo,95,4,,880000,9263,Klimatyczna,Skórzewo,Skórzewo,,52.39243,16.76963,11.3,4.52,Junikowo,6.3,Cmentarna,6.49,Palędzie,13.56,https://www.otodom.pl/pl/oferta/nowy-dom-dwulokalowy-95-m2-18m2-poddasze-skorzewo-ID4AWO1
96790736100067,dom,Nowy dom dwulokalowy 95 m2 +18m2 poddasze Skórzewo,95,4,,880000,9263,Klimatyczna,Skórzewo,Skórzewo,,52.39243,16.76963,11.3,4.52,Junikowo,6.3,Cmentarna,6.49,Palędzie,13.56,https://www.otodom.pl/pl/oferta/nowy-dom-dwulokalowy-95-m2-18m2-poddasze-skorzewo-ID4AWO1
67877040,dom,"Nowoczesny bliźniak z garażem, 4 sypialnie, garderoba. Światłowód!",137,5,,885000,6460,Agatowa,Sierosław,Sierosław,,52.4122,16.68154,17.1,10.86,Junikowo,13.71,Cmentarna,10.35,Palędzie,22.73,https://www.otodom.pl/pl/oferta/nowoczesny-blizniak-z-garazem-4-sypialnie-garderoba-swiatlowod-ID4ANUY
67952287,dom,Nowoczesny dom z panoramicznym widokiem,122.64,5,,885000,7216,Wilka 45,Sierosław,Sierosław,,52.41073,16.66923,17.9,11.62,Junikowo,15.01,Cmentarna,11.64,Palędzie,24.03,https://www.otodom.pl/pl/oferta/nowoczesny-dom-z-panoramicznym-widokiem-ID4B7uD
68196287,dom,✅Z Widokiem Na Las/ Działka 710 m2 ✅,99.98,4,,890000,8902,Żeromskiego,Mosina,Mosina,,52.24831,16.8663,18.4,14.09,Dębiec PKM,16.94,Dębiec PKM,1.88,Mosina,21.88,https://www.otodom.pl/pl/oferta/z-widokiem-na-las-dzialka-710-m2-ID4C8Y7
68183139,dom,✅Z Widokiem Na Las/ Działka 710 m2 ✅,99.98,4,,890000,8902,Żeromskiego,Mosina,Mosina,,52.24831,16.8663,18.4,14.09,Dębiec PKM,16.94,Dębiec PKM,1.88,Mosina,21.88,https://www.otodom.pl/pl/oferta/z-widokiem-na-las-dzialka-710-m2-ID4C5y3
67633116,dom,"Nowoczesny, funkcjonalny dom typu  bliźniak.",115,5,,896000,7791,ul. Komornicka,Wiry,Wiry,,52.33162,16.83324,10.9,5.78,Junikowo,9.33,Cmentarna,5.34,Szreniawa,14.48,https://www.otodom.pl/pl/oferta/nowoczesny-funkcjonalny-dom-typu-blizniak-ID4zMsI
68153098,dom,OSTATNI GOTOWY DO ODBIORU- Bliźniak 5 pokoi + działka 450m2 + strych,120.3,5,,896000,7448,Ślimakowa,Palędzie,Palędzie,,52.37125,16.72281,14.9,7.72,Junikowo,10.94,Cmentarna,3.86,Palędzie,26.09,https://www.otodom.pl/pl/oferta/ostatni-gotowy-do-odbioru-blizniak-5-pokoi-dzialka-450m2-strych-ID4BXJv
68126092,dom,Bliźniak 6 pok./ pompa ciepła/fotowoltaika/kanaliz,121.9,6,,898000,7367,,Palędzie,Palędzie,,52.36676,16.73245,14.4,7.19,Junikowo,9.75,Cmentarna,2.78,Palędzie,25.65,https://www.otodom.pl/pl/oferta/blizniak-6-pok-pompa-ciepla-fotowoltaika-kanaliz-ID4BQHV
68063577,dom,Bliźniak 6 pok./ pompa ciepła/fotowoltaika/kanaliz,121.9,6,,898000,7367,,Palędzie,Palędzie,,52.36676,16.73245,14.4,7.19,Junikowo,9.75,Cmentarna,2.78,Palędzie,25.65,https://www.otodom.pl/pl/oferta/blizniak-6-pok-pompa-ciepla-fotowoltaika-kanaliz-ID4BArD
68149499,dom,Świetny dom czteropokojowy w Koziegłowach przy granicy z Poznaniem,104.41,4,,898700,8607,ul. gen. Stanisława Taczaka,Koziegłowy,Koziegłowy,,52.44484,17.00232,6.2,3.83,Lechicka/Naramowicka,6.54,Włodarska,4.2,Czerwonak,9.15,https://www.otodom.pl/pl/oferta/swietny-dom-czteropokojowy-w-kozieglowach-przy-granicy-z-poznaniem-ID4BVNt
67803578,mieszkanie,Nowoczesny lokal w domu parterowym,105,5,0,899000,8562,ul. Bosmańska,Lusówko,Lusówko,,52.43612,16.64226,20.0,14.3,Junikowo,19.93,Cmentarna,15.15,Palędzie,23.9,https://www.otodom.pl/pl/oferta/nowoczesny-lokal-w-domu-parterowym-ID4AuO6
67949141,dom,Dom z dużym ogrodem w gminie Swarzędz- Janikowo,102,4,,899000,8814,ul. Asfaltowa,Janikowo,Swarzędz,,52.43993,17.02575,7.2,3.69,Miłostowo,6.09,Łomżyńska,4.81,Kobylnica,9.2,https://www.otodom.pl/pl/oferta/dom-z-duzym-ogrodem-w-gminie-swarzedz-janikowo-ID4B6FT
67920201,dom,Skrajny segment z większym ogródkiem,82,4,,899000,10963,,Junikowo,Poznań,,52.39079,16.83784,6.8,0.63,Grotkowska,1.18,Cmentarna,5.56,Poznań Górczyn,8.56,https://www.otodom.pl/pl/oferta/skrajny-segment-z-wiekszym-ogrodkiem-ID4AZ97
68196297,dom,✅Komorniki / Gotowe /  Działka 340 m2 ✅,104.9,4,,899000,8570,Chabrowa,Komorniki,Komorniki,,52.33491,16.86712,9.3,4.9,Dębiec PKM,5.29,Dębiec PKM,2.69,Luboń koło Poznania,10.47,https://www.otodom.pl/pl/oferta/komorniki-gotowe-dzialka-340-m2-ID4C8Yh
68080005,dom,Rogalinek - dom przy lesie w cichej i spokojnej okolicy,120,5,,899000,7492,ul. Sosnowa,Rogalinek,Rogalinek,,52.24984,16.90752,17.7,13.3,Starołęka PKM,14.02,Starołęka PKM,5.33,Puszczykówko,20.25,https://www.otodom.pl/pl/oferta/rogalinek-dom-przy-lesie-w-cichej-i-spokojnej-okolicy-ID4BEIB
68164293,dom,Dopiewiec / Dom / 6pok / 118m2 / Ogród  /,118.84,6,,899000,7565,ul. Szkolna,Dopiewiec,Dopiewiec,,52.36012,16.71985,15.5,8.22,Junikowo,10.83,Cmentarna,3.86,Palędzie,24.66,https://www.otodom.pl/pl/oferta/dopiewiec-dom-6pok-118m2-ogrod-ID4C0E5
66213382,dom,"Olchowe Zacisze, osiedle premium, duży ogród!",95,4,,899000,9463,,Swarzędz,Swarzędz,,52.4076,17.07351,9.5,4.81,Miłostowo,7.54,Mogileńska,2.12,Swarzędz,12.28,https://www.otodom.pl/pl/oferta/olchowe-zacisze-osiedle-premium-duzy-ogrod-ID4tP7M
66416178,dom,Nowy dom z 5 pokojami w atrakcyjnej lokalizacji,121,5,,899000,7430,ul. Czeska,Zalasewo,Zalasewo,,52.38942,17.08966,10.8,6.09,Franowo,8.63,Franowo,2.55,Swarzędz,13.76,https://www.otodom.pl/pl/oferta/nowy-dom-z-5-pokojami-w-atrakcyjnej-lokalizacji-ID4uFSG
67941289,dom,Ostatni lokal w promocyjnej cenie-47 tys. rabatu,127.13,5,,899000,7072,ul. Róży,Lusówko,Lusówko,,52.4165,16.63081,20.6,14.31,Junikowo,18.96,Cmentarna,15.17,Buk,27.97,https://www.otodom.pl/pl/oferta/ostatni-lokal-w-promocyjnej-cenie-47-tys-rabatu-ID4B4Df
96641617800067,dom,Nowy dom z 5 pokojami w atrakcyjnej lokalizacji,121,5,,899000,7430,ul. Czeska,Zalasewo,Zalasewo,,52.38942,17.08966,10.8,6.09,Franowo,8.63,Franowo,2.55,Swarzędz,13.76,https://www.otodom.pl/pl/oferta/nowy-dom-z-5-pokojami-w-atrakcyjnej-lokalizacji-ID4uFSG
67981071,dom,"Kameralne osiedle, nowoczesna architektura",100.58,4,,899000,8938,Graniczna,Przeźmierowo,Przeźmierowo,,52.42794,16.79522,9.6,5.61,Junikowo,7.62,Cmentarna,6.71,Kiekrz,11.53,https://www.otodom.pl/pl/oferta/kameralne-osiedle-nowoczesna-architektura-ID4BeYT
68008576,dom,Rewelacyjne Domy W Zabudowie Bliźniaczej,107.3,4,,899000,8378,Morelowa,Przeźmierowo,Przeźmierowo,,52.43087,16.79302,9.9,5.96,Junikowo,7.89,Cmentarna,6.75,Kiekrz,11.27,https://www.otodom.pl/pl/oferta/rewelacyjne-domy-w-zabudowie-blizniaczej-ID4Bm8v
67970554,dom,"Dom, 95 m², Swarzędz",95,4,,899000,9463,,Swarzędz,Swarzędz,,52.4076,17.07351,9.5,4.81,Miłostowo,7.54,Mogileńska,2.12,Swarzędz,12.28,https://www.otodom.pl/pl/oferta/dom-95-m-swarzedz-ID4Bcfg
67872777,dom,"Przedsprzedaż Nowa Inwestycja, Przeźmierowo Park.",107.3,4,,899000,8378,Graniczna,Przeźmierowo,Przeźmierowo,,52.43081,16.7945,9.8,5.91,Junikowo,8.02,Cmentarna,6.69,Kiekrz,11.21,https://www.otodom.pl/pl/oferta/przedsprzedaz-nowa-inwestycja-przezmierowo-park-ID4AMOd
67872778,dom,Nowoczesne domy Przeźmierowo,107.3,4,,899000,8378,Graniczna,Baranowo,Przeźmierowo,,52.43322,16.79538,9.8,6.12,Cmentarna,6.63,Ogrody,6.62,Kiekrz,11.14,https://www.otodom.pl/pl/oferta/nowoczesne-domy-przezmierowo-ID4AMOe
67872191,dom,Premiera Inwestycji Przeźmierowo Park,100.58,4,,899000,8938,Graniczna,Przeźmierowo,Przeźmierowo,,52.42794,16.79522,9.6,5.61,Junikowo,7.62,Cmentarna,6.71,Kiekrz,11.53,https://www.otodom.pl/pl/oferta/premiera-inwestycji-przezmierowo-park-ID4AMEL
